schema,upstream_repository,pinned_commit,upstream_path,sha256,bytes,binary,detected_notice_tokens,initial_attribution,license_status,current_disposition
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-fake/src/main/java/android/os/ParcelableException.java,1157128c910455441edb388ff15e5c4f5df735da2a0460cf3d7fecb4d02b0953,1966,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-fake/src/main/java/android/os/SELinux.java,d87392330bc60de0c96617b41c377057583636ac9006225f107c4054f427b561,369,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-fake/src/main/java/android/os/ServiceManager.java,e493fb0f41e330625e632ddba9edc331096e698aeb9d02951b7c3a2d0f978820,163,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-fake/src/main/java/top/niunaijun/blackbox/fake/FakeCore.java,e6ed8f5159c4ed39364f8de260febe3988e96e700be0b69e21889ae316e306df,338,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/.gitignore,5c3174b74edc6f2b9e0743594b8bd3c7f31e4f4405758cc9872b3fe1de1d28b4,6,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/build.gradle,fb6d7d527ecccfbb4e2fda498a658c1f1c301d1b62977f5a31a40f58a9b06897,1588,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/consumer-rules.pro,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/proguard-rules.pro,48c84bd2ac064ce2665b62a6e7c0e87f3b4fe259708a76e16625c2b43e1bc078,770,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/src/main/AndroidManifest.xml,11b0b8a514444772aa2452cead286ca105b144556d466fe09fab447bda339234,97,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/src/main/java/top/niunaijun/jnihook/MethodUtils.java,2213a0f412e9173979c136023663c740178ba3a25436edb53583e74967303d45,2637,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/src/main/java/top/niunaijun/jnihook/ReflectCore.java,4dd5e31d419d6484c5c2a8bb66441af02fc7455451c77b09f4ecafea5b821f0e,1061,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/black-hook/src/main/java/top/niunaijun/jnihook/jni/JniHook.java,08e4278254ba8ee8035396b4f63007b3178c79247e1717a4a673a15264d107f5,630,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/build.gradle,14a506b1be355d5dfb53be77582eb620363b47c1091d062bbdb5304a462f5854,2730,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/consumer-rules.pro,0ef6254c8ebcfc8d8b5ffd6651a0c2cf0bc106de7bd612cedac34669f7e230f6,956,false,none-detected,BlackBox aggregate tree at pinned commit,root Apache-2.0 declaration exists; per-file origin not independently verified,reference only; manual history audit required
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/.gitignore,d96f1d5b78765c2d3024439e9b0d38adcc23ece44a4f6e7427d86f4ca2df6607,8,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/build.gradle,524ccf0ab7cca8999315373a48fe7f44cf47dfbfef49c4ee03f610300ba01caa,1536,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/consumer-rules.pro,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/proguard-rules.pro,a62624d7b48278452544f45d30648f7cc0dafc24561bd2e95074d4f5dab4313a,772,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/AndroidManifest.xml,1130776da4522af8b3eee54d3ff7f9fcc79f57d6f0bd4887a40057bcb66c4d10,104,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/CMakeLists.txt,d203052b73ba63966dae3f2e2c4e45bb51c08208330b3354db5f6c9777405705,2046,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/android.cpp,0daca219e412d406c3491c67e216da0f21480c5e03b4ecea859092841c532f22,13008,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/android.h,8547947a5a0811eee4da65c68e0a5167866491b863056d764a615a472ff60715,5719,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/access_flags.h,df86f4e5b6f79a60f109175038f7bf47c6320605ba5d27eb52eb3cb6ae76eea0,1909,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/art_method.cpp,b48658fbff2f10f41fe9d1d9db4ae8c86417ca17e8ee1fe130b0d32f439b4c13,15963,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/art_method.h,bfe74a5c59db279e6ad27faf63f7dea925b28cdb0e88da3c6cfab72ada19182c,12864,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/gc_defs.h,1997224cbed9b25d3ba1d01c21fa1f1059dd07e25f7ba8668e391e9a3e81f6cf,4137,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/jit.cpp,b25bb2c83a0c613efcc340e75a8ca792f6a778b4ad2993d810cc84068830602f,5240,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/jit.h,e3b1d14b1d2249bd3007a0b0771b3dd02eabbdd0b05b1ee92576810fa542e976,1438,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/object.h,437eb7bbb3568f67fc4a336bfec8f8fb5d6150b6f9ebd1f20f21b29c4044ea42,1081,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/thread.cpp,714f06a3c6e553d73661f49e10563c3b9a0ae011cc99c4a7340c9ec4e1d48710,3481,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/art/thread.h,54a2cd0a4368d70c2053b5936b433cbb1bac783fe5225164616f9b0758dd0ecf,5781,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/jni_bridge.cpp,370f0aea533a81072063d034d9e6f53b80bc1d8c4b783f9aebe04c0f482d618a,879,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/jni_bridge.h,ab9a977dae75304905dfa31f9f7119186454712257b9298daa63db4b93b56bcd,379,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/pine.cpp,816921057dc20a3bc3b6e2b357a83eba3ff4f66e679c33f33d006d45837eb6b8,22281,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/pine_config.h,d9a1fed5a2fe116a0c65873bd94ec9c90699f59011598f9a6e2acbd9ef475ab6,444,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/ruler.cpp,9fc490c98e28774fc3906818905443ed27fe01912f11f2ed6a5b086da33bc818,440,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arch.h,de6ade8c0a29ee2edcbca0c2eb450e3ba3ec444db3763a6826950511110c1339,390,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arm32.S,8bd6cf0d5e911b4dff1aba5f59404c12e69d43ad848ed22b364f0021d6003434,2104,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arm32.cpp,fcf58924b252574db50a604d6b3af5340583ddf0280fc39ed86fa7d3405be1b1,1607,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arm32.h,3cd558c858b950eb9bea3b46848161db1273d48481853f98916c780f87ab25f8,694,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arm64.S,339cf40aed591f6094ec417bf9321cab32789a8687932d71e05396490e1ace9c,2703,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arm64.cpp,52b2611f58340dd39b320480bb632f7b6f6990829a29061832d85ae2029b3d08,3290,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/arm64.h,e11fda66e1f615bfb886a59e8f07a8fad39e3b9f349db80ca3217b931af6430b,658,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/thumb2.S,53a7f3e5cb24ed4e9881cabd471a6117bad0a432fad9b9f8d0b9a57211b26f8e,2660,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/thumb2.cpp,554a86347b2849435d7361318f2726f848a11ab7f41110cb8f872ff5810896cd,6188,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/thumb2.h,51d982738ac7d626fb01d11455f6902fb1a8dc7908dbc594db6a19e35653a145,2137,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/trampolines.h,1924917b62d3dcad34a923f1d711e39da31e2db5edce9893f57c871ea9618e8a,1774,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/x86.cpp,6448c7112618ab5bc7b2cbbae14d26f1ccc35e727f81ac48fced2e4d14995c5c,2951,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/arch/x86.h,fd05a94e238ad2d0e90b18ca2ba4ac2b1ff8be857cce8554f6d3ddf36cc6b814,1685,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/extras.h,42cc219563b5e48824b4dd96729377b20806cbcf0973bcfbe6f202799f951ff7,2297,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/trampoline_installer.cpp,c9b5a6e3bf83b416f77de2d07a5c05b3082180123bf6b5ea7371f76069101f04,8668,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/trampoline/trampoline_installer.h,fe2046bbb8381276e2c21fdd9cd4224aeca8e232e3a5daaa6174b097d8a95333,6027,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/utils/elf_img.cpp,3cf9149995283a90b3fbca5391218df1efebe503f77b92e89cdf7fddf822db13,8472,false,copyright-text,SandHook original; Pine/canyie modification,Anti-996-License-1.0 stated in file,exclude from import
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/utils/elf_img.h,06f97099143ecc9424c7fda597767e8b883c08a7d00ffcfbb31639b6ab56c66d,3298,false,copyright-text,SandHook original; Pine/canyie modification,Anti-996-License-1.0 stated in file,exclude from import
1,https://github.com/BlackBoxing/BlackBox,a0a330732c51dd9476c618ede31ec7d4a168a5d5,Bcore/pine-core/src/main/cpp/utils/io_wrapper.h,0a259f45330c2b9ff86b40dfdfb6649d2c134999e25eeb580996a5246a7b3b14,1657,false,none-detected,Pine-derived aggregate area,root declaration insufficient; per-file origin unresolved,exclude current Pine/Xposed layer
